"Gene_ID","GSM6435238","GSM6435239","GSM6435240","GSM6435241"
"ENSMUSG00000003762",230,218,261,216
"ENSMUSG00000003778",1009,935,1055,1008
"ENSMUSG00000003779",39,28,39,23
"ENSMUSG00000003808",469,395,526,521
"ENSMUSG00000003809",458,317,423,358
"ENSMUSG00000003810",3016,2471,2534,2602
"ENSMUSG00000003812",77,62,103,45
"ENSMUSG00000003813",767,657,721,724
"ENSMUSG00000003814",5042,4485,5020,4850
"ENSMUSG00000003824",38,19,37,46
"ENSMUSG00000003847",2362,2095,2447,2139
"ENSMUSG00000003848",370,378,383,416
"ENSMUSG00000003849",58,54,53,53
"ENSMUSG00000003863",5349,4492,4099,4251
"ENSMUSG00000003865",375,350,325,317
"ENSMUSG00000003868",347,283,300,319
"ENSMUSG00000003872",598,634,528,650
"ENSMUSG00000003873",364,370,349,385
"ENSMUSG00000003882",10,20,7,22
"ENSMUSG00000003923",692,580,686,589
"ENSMUSG00000003929",640,558,653,580
"ENSMUSG00000003934",1615,1590,1655,1474
"ENSMUSG00000003948",4429,4033,4054,3685
"ENSMUSG00000003949",5868,4695,3831,5268
"ENSMUSG00000003955",315,255,276,254
"ENSMUSG00000003970",4362,3938,3671,3760
"ENSMUSG00000003974",1746,1550,1268,1337
"ENSMUSG00000003992",1167,1075,1286,973
"ENSMUSG00000004018",81,105,132,96
"ENSMUSG00000004031",2086,2038,2177,2324
"ENSMUSG00000004032",1665,1634,1560,1423
"ENSMUSG00000004035",267,275,164,265
"ENSMUSG00000004038",0,0,0,0
"ENSMUSG00000004040",968,874,1015,915
"ENSMUSG00000004043",19,62,35,44
"ENSMUSG00000004044",561,520,403,515
"ENSMUSG00000004054",530,465,423,488
"ENSMUSG00000004056",2500,2148,1746,2056
"ENSMUSG00000004069",1095,1000,947,959
"ENSMUSG00000004070",886,840,861,858
"ENSMUSG00000004071",3782,3469,3636,3422
"ENSMUSG00000004085",135,156,146,164
"ENSMUSG00000004096",806,755,812,741
"ENSMUSG00000004098",31,38,45,32
"ENSMUSG00000004099",972,970,1095,994
"ENSMUSG00000004100",258,245,291,212
"ENSMUSG00000004105",95,88,100,81
"ENSMUSG00000004110",5105,4770,7128,4695
"ENSMUSG00000004113",3089,2401,3123,2507
"ENSMUSG00000004127",129,105,134,130
"ENSMUSG00000004151",1872,1823,2255,1933
"ENSMUSG00000004187",11527,9875,9461,9580
"ENSMUSG00000004207",29592,26981,28586,25891
"ENSMUSG00000004221",919,811,901,854
"ENSMUSG00000004231",3,1,3,5
"ENSMUSG00000004233",146,150,167,188
"ENSMUSG00000004263",138,123,134,132
"ENSMUSG00000004264",823,884,882,835
"ENSMUSG00000004266",85,102,59,51
"ENSMUSG00000004267",16422,15180,14251,15331
"ENSMUSG00000004268",379,399,416,390
"ENSMUSG00000004270",325,317,346,270
"ENSMUSG00000004285",1149,1020,1023,897
"ENSMUSG00000004296",1,1,0,1
"ENSMUSG00000004317",280,289,326,270
"ENSMUSG00000004319",4768,4511,4857,4457
"ENSMUSG00000004328",54,85,90,113
"ENSMUSG00000004341",1,3,0,4
"ENSMUSG00000004344",0,0,0,0
"ENSMUSG00000004347",191,209,210,224
"ENSMUSG00000004356",397,345,435,437
"ENSMUSG00000004359",0,1,0,0
"ENSMUSG00000004360",1528,1217,1532,1474
"ENSMUSG00000004364",3268,2918,3133,2878
"ENSMUSG00000004366",2799,2714,2774,2410
"ENSMUSG00000004371",7,6,4,8
"ENSMUSG00000004383",4069,3512,3572,3253
"ENSMUSG00000004393",574,553,516,469
"ENSMUSG00000004394",1043,830,975,950
"ENSMUSG00000004415",158,79,146,75
"ENSMUSG00000004446",242,168,199,187
"ENSMUSG00000004451",330,267,296,270
"ENSMUSG00000004455",2325,2198,2066,2617
"ENSMUSG00000004460",895,697,813,809
"ENSMUSG00000004462",290,272,254,267
"ENSMUSG00000004473",112,120,105,66
"ENSMUSG00000004500",185,163,231,153
"ENSMUSG00000004508",534,503,521,501
"ENSMUSG00000004530",1377,1432,1557,1469
"ENSMUSG00000004535",2956,2735,2927,3019
"ENSMUSG00000004540",1,1,0,7
"ENSMUSG00000004542",4,2,0,0
"ENSMUSG00000004552",2,1,2,0
"ENSMUSG00000004558",13351,11204,11692,9803
"ENSMUSG00000004561",299,227,235,229
"ENSMUSG00000004562",412,355,374,374
"ENSMUSG00000004565",1002,834,875,870
"ENSMUSG00000004567",1186,969,1186,1087
"ENSMUSG00000004568",1097,830,946,1042
"ENSMUSG00000004591",751,577,695,631
"ENSMUSG00000004609",278,261,285,278
"ENSMUSG00000004610",22,28,31,22
"ENSMUSG00000004612",0,0,1,0
"ENSMUSG00000004626",413,326,499,397
"ENSMUSG00000004630",3,0,1,2
"ENSMUSG00000004631",420,467,434,453
"ENSMUSG00000004633",902,843,812,715
"ENSMUSG00000004637",547,487,390,468
"ENSMUSG00000004642",425,366,423,387
"ENSMUSG00000004651",2,0,1,2
"ENSMUSG00000004654",0,0,0,0
"ENSMUSG00000004655",8,20,109,56
"ENSMUSG00000004661",105,79,94,85
"ENSMUSG00000004665",138,121,97,99
"ENSMUSG00000004667",864,742,676,786
"ENSMUSG00000004668",3,4,5,10
"ENSMUSG00000004677",1043,736,851,931
"ENSMUSG00000004698",1001,1076,1376,1179
"ENSMUSG00000004707",2,5,5,2
"ENSMUSG00000004709",0,0,0,2
"ENSMUSG00000004730",147,136,142,157
"ENSMUSG00000004748",1158,1088,1404,1153
"ENSMUSG00000004768",549,498,610,527
"ENSMUSG00000004771",2218,1915,2313,2025
"ENSMUSG00000004788",405,390,398,394
"ENSMUSG00000004789",2248,2103,1975,2039
"ENSMUSG00000004791",23,37,33,26
"ENSMUSG00000004798",3038,2861,2947,2992
"ENSMUSG00000004814",7,0,0,3
"ENSMUSG00000004815",480,377,446,465
"ENSMUSG00000004821",0,0,0,0
"ENSMUSG00000004837",71,73,59,59
"ENSMUSG00000004842",0,0,0,0
"ENSMUSG00000004843",1108,923,1197,1121
"ENSMUSG00000004846",384,350,376,369
"ENSMUSG00000004849",3441,3280,3411,3046
"ENSMUSG00000004864",11,13,9,10
"ENSMUSG00000004865",1225,1188,1182,1216
"ENSMUSG00000004872",0,0,0,0
"ENSMUSG00000004880",297,264,308,249
"ENSMUSG00000004885",39,19,20,33
"ENSMUSG00000004891",223,192,135,267
"ENSMUSG00000004892",4884,4296,4241,4280
"ENSMUSG00000004894",518,386,306,416
"ENSMUSG00000004895",695,707,617,708
"ENSMUSG00000004896",329,339,333,379
"ENSMUSG00000004897",2590,2379,2266,2392
"ENSMUSG00000004902",1300,1122,1102,1147
"ENSMUSG00000004929",726,742,767,692
"ENSMUSG00000004931",289,178,211,244
"ENSMUSG00000004933",2372,1941,2046,1976
"ENSMUSG00000004934",467,358,398,428
"ENSMUSG00000004936",5118,4903,5677,5643
"ENSMUSG00000004937",2369,2073,2032,2132
"ENSMUSG00000004939",0,1,1,0
"ENSMUSG00000004945",712,567,560,574
"ENSMUSG00000004947",113,95,86,152
"ENSMUSG00000004948",0,0,0,0
"ENSMUSG00000004951",107,99,101,115
"ENSMUSG00000004952",99,115,84,114
"ENSMUSG00000004961",2963,3004,3210,2684
"ENSMUSG00000004980",5632,5156,6107,5727
"ENSMUSG00000004988",5,0,1,1
"ENSMUSG00000004994",184,159,159,184
"ENSMUSG00000004996",268,212,261,231
"ENSMUSG00000005034",12964,11916,14475,11546
"ENSMUSG00000005043",115,118,131,123
"ENSMUSG00000005045",6305,5797,5804,5740
"ENSMUSG00000005054",245,239,190,169
"ENSMUSG00000005057",143,101,95,119
"ENSMUSG00000005069",988,933,1003,974
"ENSMUSG00000005078",736,623,732,700
"ENSMUSG00000005087",37,32,67,44
"ENSMUSG00000005089",69224,59373,56681,53874
"ENSMUSG00000005102",439,401,493,438
"ENSMUSG00000005103",2519,2391,2564,2203
"ENSMUSG00000005107",33,25,16,30
"ENSMUSG00000005124",72,84,74,128
"ENSMUSG00000005125",1774,1562,1129,1520
"ENSMUSG00000005131",13,7,15,3
"ENSMUSG00000005142",849,799,877,884
"ENSMUSG00000005148",214,210,295,163
"ENSMUSG00000005150",294,281,305,341
"ENSMUSG00000005161",2809,2615,2516,2493
"ENSMUSG00000005198",1619,1645,1919,1615
"ENSMUSG00000005202",2,4,0,0
"ENSMUSG00000005204",1263,1046,1146,1174
"ENSMUSG00000005220",7,14,11,10
"ENSMUSG00000005225",324,358,347,316
"ENSMUSG00000005232",0,0,0,0
"ENSMUSG00000005233",12,8,9,12
"ENSMUSG00000005237",43,58,78,70
"ENSMUSG00000005251",3,9,26,8
"ENSMUSG00000005262",1320,1119,1312,1166
"ENSMUSG00000005267",240,274,387,238
"ENSMUSG00000005268",25,35,346,23
"ENSMUSG00000005299",1823,1662,1813,1676
"ENSMUSG00000005312",4881,4262,4339,4373
"ENSMUSG00000005320",0,3,1,9
"ENSMUSG00000005338",8772,8252,10019,8362
"ENSMUSG00000005339",0,0,0,0
"ENSMUSG00000005354",1443,1355,1413,1455
"ENSMUSG00000005355",0,0,0,0
"ENSMUSG00000005357",156,172,142,155
"ENSMUSG00000005360",12015,11369,11028,10946
"ENSMUSG00000005362",1355,1229,1329,1282
"ENSMUSG00000005364",0,2,0,0
"ENSMUSG00000005370",328,340,342,314
"ENSMUSG00000005371",2806,2602,2855,2608
"ENSMUSG00000005373",56,43,43,40
"ENSMUSG00000005374",556,547,606,537
"ENSMUSG00000005378",407,324,353,337
"ENSMUSG00000005397",239,236,217,254
"ENSMUSG00000005410",156,152,104,125
"ENSMUSG00000005413",59,69,50,58
"ENSMUSG00000005417",7127,6272,6697,6228
"ENSMUSG00000005442",3973,3646,3879,3643
"ENSMUSG00000005447",131,137,135,166
"ENSMUSG00000005465",0,5,10,9
"ENSMUSG00000005469",2928,2776,2807,2810
"ENSMUSG00000005470",5,6,9,7
"ENSMUSG00000005474",0,1,0,0
"ENSMUSG00000005481",231,179,231,210
"ENSMUSG00000005483",980,923,1196,1047
"ENSMUSG00000005493",0,1,0,0
"ENSMUSG00000005501",330,288,329,371
"ENSMUSG00000005503",0,0,0,0
"ENSMUSG00000005505",171,186,182,152
"ENSMUSG00000005506",4208,3805,4527,4091
"ENSMUSG00000005510",1319,1221,1140,1254
"ENSMUSG00000005514",1209,1205,1162,1201
"ENSMUSG00000005533",1406,1273,1125,1428
"ENSMUSG00000005534",1229,1133,1279,1166
"ENSMUSG00000005540",18,27,21,8
"ENSMUSG00000005547",0,1,0,2
"ENSMUSG00000005553",12,13,12,14
"ENSMUSG00000005566",1964,1924,2117,1976
"ENSMUSG00000005575",2466,2209,1992,2179
"ENSMUSG00000005580",1492,1231,1134,1434
"ENSMUSG00000005583",18462,16372,16853,15854
"ENSMUSG00000005609",1026,1005,1050,1046
"ENSMUSG00000005610",14180,12488,13432,12814
"ENSMUSG00000005611",71,113,82,112
"ENSMUSG00000005615",779,583,663,745
"ENSMUSG00000005621",643,617,622,641
"ENSMUSG00000005625",1317,1181,1345,1186
"ENSMUSG00000005628",8,5,5,3
"ENSMUSG00000005640",5,11,1,12
"ENSMUSG00000005649",1,1,0,9
"ENSMUSG00000005656",689,617,664,627
"ENSMUSG00000005667",117,115,99,107
"ENSMUSG00000005672",947,952,1135,779
"ENSMUSG00000005674",376,329,325,368
"ENSMUSG00000005677",4,0,3,0
"ENSMUSG00000005681",11,3,7,3
"ENSMUSG00000005682",331,265,412,345
"ENSMUSG00000005683",5143,4971,5000,4773
"ENSMUSG00000005686",423,379,394,414
"ENSMUSG00000005687",1031,885,973,900
"ENSMUSG00000005696",0,0,2,0
"ENSMUSG00000005698",1441,1291,1489,1326
"ENSMUSG00000005699",361,309,346,332
"ENSMUSG00000005705",15,12,13,19
"ENSMUSG00000005716",989,533,366,578
"ENSMUSG00000005718",43,49,32,30
"ENSMUSG00000005732",317,350,367,369
"ENSMUSG00000005763",1,7,1,1
"ENSMUSG00000005774",298,256,293,268
"ENSMUSG00000005779",1733,1554,1643,1674
"ENSMUSG00000005800",0,0,1,1
"ENSMUSG00000005802",2160,2013,2039,1996
"ENSMUSG00000005803",74,106,77,104
"ENSMUSG00000005804",591,549,601,536
"ENSMUSG00000005813",755,701,801,800
"ENSMUSG00000005823",387,352,363,335
"ENSMUSG00000005824",0,0,0,0
"ENSMUSG00000005836",1,5,0,0
"ENSMUSG00000005846",860,732,877,910
"ENSMUSG00000005864",6,4,5,8
"ENSMUSG00000005871",10278,8907,9688,9676
"ENSMUSG00000005873",8560,7966,8838,7743
"ENSMUSG00000005881",1320,1293,1406,1229
"ENSMUSG00000005882",957,779,798,852
"ENSMUSG00000005883",10,9,18,22
"ENSMUSG00000005886",2790,2387,2789,2710
"ENSMUSG00000005891",0,0,0,0
"ENSMUSG00000005892",14,32,208,99
"ENSMUSG00000005893",1768,1455,1640,1429
"ENSMUSG00000005897",191,175,219,240
"ENSMUSG00000005899",1007,863,1068,931
"ENSMUSG00000005907",409,331,356,457
"ENSMUSG00000005917",161,121,139,126
"ENSMUSG00000005936",1315,1187,1251,1275
"ENSMUSG00000005947",2,1,3,4
"ENSMUSG00000005949",250,235,281,267
"ENSMUSG00000005950",16,13,17,12
"ENSMUSG00000005951",66,85,100,52
"ENSMUSG00000005952",2,4,8,0
"ENSMUSG00000005958",588,449,454,556
"ENSMUSG00000005968",37,22,35,50
"ENSMUSG00000005973",349,388,508,369
"ENSMUSG00000005980",113,98,118,81
"ENSMUSG00000005981",1090,1054,1125,989
"ENSMUSG00000005982",1329,1173,1357,1269
"ENSMUSG00000005983",84,68,74,52
"ENSMUSG00000005986",935,768,924,835
"ENSMUSG00000005994",0,0,0,12
"ENSMUSG00000006005",1970,1902,2303,1948
"ENSMUSG00000006007",2,0,0,0
"ENSMUSG00000006010",888,810,860,812
"ENSMUSG00000006014",161,148,110,72
"ENSMUSG00000006019",280,203,231,250
"ENSMUSG00000006021",272,274,325,329
"ENSMUSG00000006024",4669,4146,3549,4081
"ENSMUSG00000006050",1057,903,1012,1015
"ENSMUSG00000006056",0,0,0,0
"ENSMUSG00000006057",1321,1229,1288,1229
"ENSMUSG00000006058",721,630,569,582
"ENSMUSG00000006095",996,912,917,898
"ENSMUSG00000006127",710,692,673,700
"ENSMUSG00000006134",1053,970,1251,1029
"ENSMUSG00000006143",3,5,0,0
"ENSMUSG00000006154",176,77,187,141
"ENSMUSG00000006169",1178,1065,1208,1147
"ENSMUSG00000006179",28,24,1,10
"ENSMUSG00000006191",213,169,180,216
"ENSMUSG00000006200",0,0,0,0
"ENSMUSG00000006204",0,1,1,2
"ENSMUSG00000006205",3345,2705,2274,2613
"ENSMUSG00000006215",609,499,544,585
"ENSMUSG00000006216",1,0,0,1
"ENSMUSG00000006218",50,40,52,46
"ENSMUSG00000006219",29,25,25,35
"ENSMUSG00000006221",8,5,10,6
"ENSMUSG00000006235",188,142,90,114
"ENSMUSG00000006241",141,105,154,105
"ENSMUSG00000006262",964,798,1011,770
"ENSMUSG00000006269",0,0,0,0
"ENSMUSG00000006270",29,21,14,14
"ENSMUSG00000006273",13532,13416,14136,13120
"ENSMUSG00000006276",805,745,746,824
"ENSMUSG00000006281",141,101,105,145
"ENSMUSG00000006288",669,550,568,643
"ENSMUSG00000006289",325,361,359,302
"ENSMUSG00000006299",1643,1496,1593,1585
"ENSMUSG00000006301",759,660,478,576
"ENSMUSG00000006304",2967,2655,2719,2661
"ENSMUSG00000006307",1149,1027,1358,975
"ENSMUSG00000006310",37,31,36,29
"ENSMUSG00000006311",0,0,0,0
"ENSMUSG00000006313",10,4,7,6
"ENSMUSG00000006315",800,794,798,740
"ENSMUSG00000006333",2579,2250,2068,2286
"ENSMUSG00000006335",223,200,187,200
"ENSMUSG00000006342",211,201,272,217
"ENSMUSG00000006344",74,43,53,60
"ENSMUSG00000006345",35,25,32,37
"ENSMUSG00000006356",1851,1871,1480,1766
"ENSMUSG00000006360",28,40,40,47
"ENSMUSG00000006362",451,443,446,485
"ENSMUSG00000006369",186,196,204,184
"ENSMUSG00000006373",4142,4354,5908,4153
"ENSMUSG00000006378",23,18,11,17
"ENSMUSG00000006386",473,433,326,340
"ENSMUSG00000006389",27,12,8,24
"ENSMUSG00000006390",251,214,212,219
"ENSMUSG00000006392",362,299,293,329
"ENSMUSG00000006395",143,127,92,127
"ENSMUSG00000006398",14,17,17,28
"ENSMUSG00000006403",704,528,473,570
"ENSMUSG00000006411",138,119,74,94
"ENSMUSG00000006412",969,914,847,793
"ENSMUSG00000006418",1039,1004,1060,943
"ENSMUSG00000006423",991,926,972,966
"ENSMUSG00000006435",4614,4803,4899,4648
"ENSMUSG00000006442",774,741,705,683
"ENSMUSG00000006445",37,34,19,54
"ENSMUSG00000006456",429,361,415,396
"ENSMUSG00000006457",27,16,21,21
"ENSMUSG00000006462",2,5,1,0
"ENSMUSG00000006463",475,334,420,414
"ENSMUSG00000006464",816,866,892,829
"ENSMUSG00000006469",4,2,0,0
"ENSMUSG00000006471",131,111,86,107
"ENSMUSG00000006476",9975,9319,8130,8443
"ENSMUSG00000006488",0,0,0,0
"ENSMUSG00000006490",0,0,0,0
"ENSMUSG00000006494",1537,1369,1532,1490
"ENSMUSG00000006498",508,468,544,546
"ENSMUSG00000006517",414,448,427,287
"ENSMUSG00000006519",67,66,53,68
"ENSMUSG00000006522",410,340,314,318
"ENSMUSG00000006526",550,448,563,510
"ENSMUSG00000006527",852,759,848,839
"ENSMUSG00000006529",0,0,0,0
"ENSMUSG00000006538",2,4,4,2
"ENSMUSG00000006542",1,0,0,6
"ENSMUSG00000006546",22,3,1,11
"ENSMUSG00000006567",66,49,67,37
"ENSMUSG00000006570",0,0,0,0
"ENSMUSG00000006574",1,4,3,1
"ENSMUSG00000006575",5912,4977,4734,4962
"ENSMUSG00000006576",3323,2989,3252,3226
"ENSMUSG00000006585",52,42,37,45
"ENSMUSG00000006586",340,334,487,339
"ENSMUSG00000006587",3,4,6,4
"ENSMUSG00000006589",318,289,291,272
"ENSMUSG00000006599",791,754,641,729
"ENSMUSG00000006611",93,145,95,92
"ENSMUSG00000006638",1,4,3,4
"ENSMUSG00000006641",447,413,421,407
"ENSMUSG00000006642",6,3,4,8
"ENSMUSG00000006649",42,25,34,16
"ENSMUSG00000006651",22964,21399,22227,21108
"ENSMUSG00000006673",1638,1488,1558,1499
"ENSMUSG00000006675",1411,1188,1216,1246
"ENSMUSG00000006676",2327,1913,2227,2297
"ENSMUSG00000006678",91,81,83,96
"ENSMUSG00000006699",5183,4963,5245,4863
"ENSMUSG00000006705",307,260,264,322
"ENSMUSG00000006711",1010,863,886,971
"ENSMUSG00000006715",54,41,33,52
"ENSMUSG00000006717",569,479,567,523
"ENSMUSG00000006720",46,50,63,42
"ENSMUSG00000006724",7,2,3,6
"ENSMUSG00000006728",437,498,546,541
"ENSMUSG00000006731",1804,1671,1653,1740
"ENSMUSG00000006732",122,115,152,140
"ENSMUSG00000006736",472,498,614,499
"ENSMUSG00000006740",7795,6591,6279,6103
"ENSMUSG00000006763",184,199,208,232
"ENSMUSG00000006764",47,24,34,17
"ENSMUSG00000006777",15,12,12,11
"ENSMUSG00000006782",6110,5764,4202,5668
"ENSMUSG00000006784",33,19,22,27
"ENSMUSG00000006800",2248,2183,1482,2157
"ENSMUSG00000006818",3666,3288,3355,3433
"ENSMUSG00000006850",164,117,148,167
"ENSMUSG00000006906",598,568,647,590
"ENSMUSG00000006920",1412,1209,1339,1394
"ENSMUSG00000006930",1390,1770,4459,2014
"ENSMUSG00000006931",314,293,255,261
"ENSMUSG00000006932",7212,7224,8877,7297
"ENSMUSG00000006941",1106,1010,1066,1172
"ENSMUSG00000006948",0,0,0,0
"ENSMUSG00000006958",555,353,459,454
"ENSMUSG00000006998",3677,3452,3670,3654
"ENSMUSG00000007021",2751,2685,3146,2547
"ENSMUSG00000007029",882,798,799,847
"ENSMUSG00000007030",3,9,3,6
"ENSMUSG00000007033",76,87,59,67
"ENSMUSG00000007034",15,6,8,1
"ENSMUSG00000007035",7,10,1,10
"ENSMUSG00000007036",1573,1357,1388,1411
"ENSMUSG00000007038",1144,922,974,910
"ENSMUSG00000007039",163,182,124,151
"ENSMUSG00000007041",116,169,109,134
"ENSMUSG00000007050",79,121,97,111
"ENSMUSG00000007080",37,30,28,36
"ENSMUSG00000007097",21796,19336,18243,18548
"ENSMUSG00000007107",2,4,1,0
"ENSMUSG00000007122",16,15,14,9
"ENSMUSG00000007207",6201,5120,5095,5464
"ENSMUSG00000007209",6,7,2,8
"ENSMUSG00000007216",160,143,131,165
"ENSMUSG00000007279",14,23,10,22
"ENSMUSG00000007338",588,528,570,518
"ENSMUSG00000007379",33,10,23,20
"ENSMUSG00000007411",1495,1474,1460,1560
"ENSMUSG00000007415",1607,1358,1272,1368
"ENSMUSG00000007440",96,72,59,57
"ENSMUSG00000007457",0,0,0,0
"ENSMUSG00000007458",1722,1532,1695,1501
"ENSMUSG00000007476",176,144,124,149
"ENSMUSG00000007480",4,3,13,11
"ENSMUSG00000007564",10545,9964,10171,9650
"ENSMUSG00000007570",305,257,276,279
"ENSMUSG00000007589",233,175,179,179
"ENSMUSG00000007591",4,6,5,6
"ENSMUSG00000007594",3547,2499,1934,2903
"ENSMUSG00000007603",1020,829,951,945
"ENSMUSG00000007610",495,365,384,442
"ENSMUSG00000007613",740,705,678,704
"ENSMUSG00000007617",3761,3318,3381,4418
"ENSMUSG00000007646",49,58,48,60
"ENSMUSG00000007653",3584,3121,3522,3245
"ENSMUSG00000007655",313,312,337,326
"ENSMUSG00000007656",7885,6295,5474,6702
"ENSMUSG00000007659",1705,1684,1730,1592
"ENSMUSG00000007670",1697,1406,1478,1590
"ENSMUSG00000007682",1857,1778,1609,1868
"ENSMUSG00000007721",1180,979,826,982
"ENSMUSG00000007739",1591,1590,1860,1620
"ENSMUSG00000007777",231,213,241,176
"ENSMUSG00000007783",1425,1256,1373,1323
"ENSMUSG00000007805",7,11,19,4
"ENSMUSG00000007812",643,565,908,604
"ENSMUSG00000007815",2295,2370,2200,2099
"ENSMUSG00000007817",2932,2811,2705,2921
"ENSMUSG00000007827",435,341,433,373
"ENSMUSG00000007833",133,112,114,85
"ENSMUSG00000007836",3715,3502,3313,3606
"ENSMUSG00000007837",90,106,105,93
"ENSMUSG00000007850",3653,3030,3834,3720
"ENSMUSG00000007867",104,111,124,117
"ENSMUSG00000007872",387,435,440,518
"ENSMUSG00000007877",66,58,24,82
"ENSMUSG00000007880",2726,2555,2827,2669
"ENSMUSG00000007888",23,31,57,11
"ENSMUSG00000007891",3358,3157,2966,2937
"ENSMUSG00000007892",4310,4190,3885,3851
"ENSMUSG00000007907",0,0,0,0
"ENSMUSG00000007908",299,282,373,312
"ENSMUSG00000007944",2148,1911,1648,1809
"ENSMUSG00000007946",0,0,1,0
"ENSMUSG00000007950",6527,5603,5326,5375
"ENSMUSG00000007987",701,686,822,796
"ENSMUSG00000007989",3137,2776,3610,2994
"ENSMUSG00000008028",20,20,30,23
"ENSMUSG00000008035",1615,1413,1343,1460
"ENSMUSG00000008036",1507,1384,1467,1408
"ENSMUSG00000008090",370,398,414,346
"ENSMUSG00000008129",64,68,60,53
"ENSMUSG00000008136",974,790,643,901
"ENSMUSG00000008140",3676,3335,3275,3296
"ENSMUSG00000008153",8729,7703,7817,7277
"ENSMUSG00000008167",257,235,264,211
"ENSMUSG00000008193",2,1,0,0
"ENSMUSG00000008200",1097,944,1069,949
"ENSMUSG00000008206",1081,908,1098,989
"ENSMUSG00000008226",726,664,673,670
"ENSMUSG00000008301",518,491,568,525
"ENSMUSG00000008305",848,775,888,755
"ENSMUSG00000008307",72,56,88,79
"ENSMUSG00000008318",591,375,296,375
"ENSMUSG00000008333",408,355,425,385
"ENSMUSG00000008348",1779,1345,1381,1302
"ENSMUSG00000008373",495,476,544,512
"ENSMUSG00000008384",139,167,207,119
"ENSMUSG00000008393",881,869,665,756
"ENSMUSG00000008398",161,199,128,171
"ENSMUSG00000008429",1291,1133,1230,1129
"ENSMUSG00000008435",353,322,351,333
"ENSMUSG00000008438",21,27,20,17
"ENSMUSG00000008450",454,398,478,405
"ENSMUSG00000008461",0,0,1,0
"ENSMUSG00000008475",1281,1294,1712,1430
"ENSMUSG00000008482",1,0,6,2
"ENSMUSG00000008489",1757,1553,1781,1491
"ENSMUSG00000008496",201,163,172,170
"ENSMUSG00000008540",86,76,64,87
"ENSMUSG00000008575",1653,1542,1691,1554
"ENSMUSG00000008590",0,0,0,0
"ENSMUSG00000008601",1,1,2,0
"ENSMUSG00000008604",3418,2878,2723,2865
"ENSMUSG00000008658",6002,4979,5074,5367
"ENSMUSG00000008668",1718,1673,1575,1565
"ENSMUSG00000008682",3052,2897,3003,2767
"ENSMUSG00000008683",2344,2129,2174,2047
"ENSMUSG00000008690",1595,1335,1387,1427
"ENSMUSG00000008730",2732,2669,2647,2504
"ENSMUSG00000008734",3380,3129,2535,3807
"ENSMUSG00000008763",3836,3206,3925,3282
"ENSMUSG00000008789",0,0,0,0
"ENSMUSG00000008813",0,0,0,0
"ENSMUSG00000008822",198,167,178,172
"ENSMUSG00000008843",0,0,0,0
"ENSMUSG00000008845",57,84,63,49
"ENSMUSG00000008855",3049,3072,3013,3039
"ENSMUSG00000008859",1390,1320,1232,1404
"ENSMUSG00000008874",0,0,0,0
"ENSMUSG00000008892",1761,1603,1622,1726
"ENSMUSG00000008932",0,0,6,3
"ENSMUSG00000008958",405,390,368,351
"ENSMUSG00000008976",452,497,507,503
"ENSMUSG00000008999",299,317,319,257
"ENSMUSG00000009013",2900,2439,2865,2499
"ENSMUSG00000009030",554,506,500,542
"ENSMUSG00000009035",1746,1507,1601,1502
"ENSMUSG00000009047",0,0,0,0
"ENSMUSG00000009070",2,2,3,2
"ENSMUSG00000009073",2190,2005,1924,1900
"ENSMUSG00000009075",490,373,426,338
"ENSMUSG00000009076",131,142,110,138
"ENSMUSG00000009079",2784,2608,2857,2763
"ENSMUSG00000009090",3541,3543,3517,3345
"ENSMUSG00000009092",18,18,25,17
"ENSMUSG00000009093",0,1,0,0
"ENSMUSG00000009097",80,57,24,73
"ENSMUSG00000009108",0,1,4,7
"ENSMUSG00000009112",1104,964,1052,1003
"ENSMUSG00000009114",4,0,6,0
"ENSMUSG00000009115",0,0,0,0
"ENSMUSG00000009145",18,11,10,8
"ENSMUSG00000009185",0,0,0,0
"ENSMUSG00000009207",1181,937,1079,1067
"ENSMUSG00000009210",0,0,3,0
"ENSMUSG00000009214",5,5,0,7
"ENSMUSG00000009216",2876,2975,3080,3257
"ENSMUSG00000009246",14,3,3,9
"ENSMUSG00000009248",0,5,2,2
"ENSMUSG00000009281",56,32,24,54
"ENSMUSG00000009291",1139,1090,1140,1127
"ENSMUSG00000009292",690,654,642,701
"ENSMUSG00000009293",682,633,690,686
"ENSMUSG00000009350",0,0,4,1
"ENSMUSG00000009356",18,9,16,10
"ENSMUSG00000009376",156,164,294,161
"ENSMUSG00000009378",60,67,74,55
"ENSMUSG00000009394",9936,10134,13611,9768
"ENSMUSG00000009406",1109,1101,1101,1011
"ENSMUSG00000009418",1784,1746,2607,2092
