"Gene","GSM7083658","GSM7083659","GSM7083660"
"Sarm1",67,75,50
"Sarnp",338,421,303
"Sars",1431,1499,1749
"Sars2",24,25,26
"Sart1",259,332,268
"Sart3",349,398,464
"Sash1",519,736,506
"Sash3",8,12,4
"Sass6",69,46,66
"Sat1",201,277,218
"Sat2",39,68,60
"Satb1",977,1044,1042
"Satb2",172,159,93
"Satl1",0,0,0
"Sav1",105,134,118
"Saxo1",0,0,0
"Saxo1os",0,0,0
"Saxo2",7,10,10
"Saysd1",49,82,69
"Sbds",757,883,819
"Sbf1",392,527,471
"Sbf2",230,254,234
"Sbk1",301,243,294
"Sbk2",0,0,0
"Sbk3",18,16,13
"Sbno1",2087,2249,2408
"Sbno2",61,70,64
"Sbp",0,0,0
"Sbpl",0,0,0
"Sbsn",115,117,86
"Sbspon",4,3,5
"Sc5d",353,412,498
"Scaf1",218,243,178
"Scaf11",686,805,806
"Scaf4",246,222,263
"Scaf8",200,216,208
"Scai",431,497,544
"Scamp1",2820,3179,3889
"Scamp2",127,206,259
"Scamp3",602,743,895
"Scamp4",371,354,347
"Scamp5",1440,1627,1820
"Scand1",345,413,332
"Scap",636,544,734
"Scaper",1233,1228,1201
"Scara3",141,141,162
"Scara5",6,2,1
"Scarb1",156,145,138
"Scarb2",126,139,175
"Scarf1",9,21,22
"Scarf2",20,24,19
"Scarletltr",0,1,0
"Scarna10",2,0,4
"Scarna13",1,4,8
"Scarna17",3,0,0
"Scarna2",0,1,12
"Scarna3a",0,0,5
"Scarna3b",0,0,1
"Scarna6",0,0,0
"Scarna8",0,0,0
"Scarna9",0,0,0
"Sccpdh",452,571,569
"Scd1",750,1001,778
"Scd2",5034,5600,5647
"Scd3",73,67,115
"Scd4",0,1,5
"Scel",12,18,42
"Scfd1",217,258,295
"Scfd2",91,117,92
"Scg2",3338,4682,4018
"Scg3",1924,2162,2100
"Scg5",2172,2312,2358
"Scgb1a1",0,0,8
"Scgb1b19",0,0,0
"Scgb1b2",0,0,0
"Scgb1b20",0,0,0
"Scgb1b24",0,0,0
"Scgb1b27",0,0,0
"Scgb1b29",0,0,0
"Scgb1b3",0,0,0
"Scgb1b30",0,0,0
"Scgb1b7",0,0,0
"Scgb1c1",1,1,0
"Scgb2b12",0,0,0
"Scgb2b15",0,0,0
"Scgb2b17",0,0,0
"Scgb2b19",0,0,0
"Scgb2b2",0,0,0
"Scgb2b20",0,0,0
"Scgb2b23-ps",0,0,0
"Scgb2b24",0,0,0
"Scgb2b26",0,0,0
"Scgb2b27",0,0,0
"Scgb2b3",0,0,0
"Scgb2b7",0,0,0
"Scgb3a1",3,1,1
"Scgb3a2",0,0,0
"Scgn",3,30,14
"Schip1",8,1,2
"Scimp",0,2,0
"Scin",2,0,0
"Sclt1",106,143,127
"Scly",69,102,66
"Scmh1",358,439,430
"Scml2",2,11,1
"Scml4",27,28,47
"Scn10a",2,6,2
"Scn11a",2,3,0
"Scn1a",1377,1506,1779
"Scn1b",2611,2880,3798
"Scn2a1",4677,4796,4555
"Scn2b",1746,1834,2350
"Scn3a",613,679,815
"Scn3b",286,282,365
"Scn4a",0,0,0
"Scn4b",546,528,636
"Scn5a",50,58,32
"Scn7a",39,28,37
"Scn8a",2974,3181,3460
"Scn9a",56,78,84
"Scnm1",93,129,87
"Scnn1a",6,10,18
"Scnn1b",0,0,0
"Scnn1g",0,2,0
"Sco1",87,104,92
"Sco2",112,132,150
"Scoc",2311,2812,2560
"Scp2",516,663,643
"Scp2d1",0,0,0
"Scpep1",200,212,199
"Scpep1os",2,0,2
"Scrg1",197,244,229
"Scrib",98,127,105
"Scrn1",107,162,184
"Scrn2",11,27,16
"Scrn3",189,165,190
"Scrt1",529,648,650
"Scrt2",30,63,61
"Sct",1,1,7
"Sctr",0,0,1
"Scube1",169,201,191
"Scube2",16,18,26
"Scube3",7,2,0
"Scx",45,30,71
"Scyl1",502,524,619
"Scyl2",31,33,55
"Scyl3",74,86,88
"Sdad1",237,250,275
"Sdc1",12,5,4
"Sdc2",318,383,355
"Sdc3",824,830,839
"Sdc4",437,578,546
"Sdcbp",1283,1219,1908
"Sdcbp2",4,16,8
"Sdccag3",196,264,220
"Sdccag8",397,422,475
"Sde2",378,351,416
"Sdf2",490,637,583
"Sdf2l1",96,108,105
"Sdf4",982,1215,1450
"Sdha",2166,2625,2580
"Sdhaf1",155,156,183
"Sdhaf2",306,365,385
"Sdhaf3",2,7,12
"Sdhaf4",424,392,462
"Sdhb",2214,2692,2943
"Sdhc",1191,1403,1241
"Sdhd",701,887,711
"Sdk1",38,38,29
"Sdk2",1,1,3
"Sdpr",241,259,245
"Sdr16c5",0,0,0
"Sdr16c6",0,0,0
"Sdr39u1",347,377,435
"Sdr42e1",48,80,64
"Sdr9c7",1,0,0
"Sds",56,50,57
"Sdsl",11,16,8
"Sebox",2,10,7
"Sec1",7,9,5
"Sec11a",211,282,327
"Sec11c",774,924,928
"Sec13",342,392,323
"Sec14l1",3111,3703,3466
"Sec14l2",278,334,370
"Sec14l3",14,21,13
"Sec14l4",7,0,8
"Sec14l5",0,1,0
"Sec16a",129,203,196
"Sec16b",1,4,0
"Sec22a",142,185,178
"Sec22b",312,344,297
"Sec22c",200,240,306
"Sec23a",933,1066,1067
"Sec23b",182,211,160
"Sec23ip",265,292,354
"Sec24a",93,108,88
"Sec24b",128,132,122
"Sec24c",312,330,429
"Sec24d",35,46,35
"Sec31a",641,733,762
"Sec31b",0,0,0
"Sec61a1",630,769,878
"Sec61a2",234,228,217
"Sec61b",256,295,346
"Sec61g",521,612,768
"Sec62",5084,5628,4796
"Sec63",826,890,873
"Secisbp2",168,128,165
"Secisbp2l",1201,1405,1523
"Sectm1a",0,0,0
"Sectm1b",0,0,3
"Seh1l",200,258,242
"Sel1l",1495,1668,1887
"Sel1l2",0,0,0
"Sel1l3",351,398,456
"Sele",1,2,0
"Selenbp1",55,51,54
"Selenbp2",6,8,16
"Selk",1680,1865,1871
"Sell",0,0,0
"Selm",612,853,888
"Selo",108,134,116
"Selp",0,0,0
"Selplg",125,152,243
"Selt",1191,1453,1315
"Sema3a",231,249,198
"Sema3b",33,26,34
"Sema3c",201,172,182
"Sema3d",38,44,54
"Sema3e",258,358,377
"Sema3f",29,35,46
"Sema3g",0,3,0
"Sema4a",290,240,351
"Sema4b",71,117,112
"Sema4c",74,72,114
"Sema4d",70,71,64
"Sema4f",178,198,204
"Sema4g",49,49,109
"Sema5a",590,706,805
"Sema5b",83,110,126
"Sema6a",477,651,696
"Sema6b",331,386,304
"Sema6c",39,21,40
"Sema6d",198,271,212
"Sema7a",681,792,788
"Senp1",77,77,157
"Senp2",460,598,516
"Senp3",198,255,252
"Senp5",313,367,375
"Senp6",703,772,742
"Senp7",374,465,474
"Senp8",86,99,129
"Sep15",1291,1444,1297
"Sephs1",151,171,155
"Sephs2",249,297,186
"Sepn1",49,57,71
"Sepp1",1596,2138,1853
"Sepsecs",4,8,6
"Sept1",2,3,18
"Sept10",71,61,45
"Sept11",353,347,330
"Sept12",0,0,0
"Sept14",0,0,3
"Sept2",443,566,552
"Sept3",4021,4538,5098
"Sept4",1398,1651,1712
"Sept5",4502,4847,5513
"Sept6",864,967,1245
"Sept7",6491,7403,6219
"Sept8",881,1009,1178
"Sept9",85,85,86
"Sepw1",1519,1788,1363
"Serac1",81,110,103
"Serbp1",3963,4557,4924
"Serf1",241,251,240
"Serf2",3731,4553,4758
"Sergef",84,91,74
"Serhl",46,64,69
"Serinc1",2740,3325,2787
"Serinc2",28,44,24
"Serinc3",2781,3050,2612
"Serinc4",81,103,163
"Serinc5",238,407,304
"Serp1",303,401,305
"Serp2",978,964,1208
"Serpina10",0,7,0
"Serpina11",0,0,0
"Serpina12",3,6,2
"Serpina1a",6,12,1
"Serpina1b",15,32,6
"Serpina1c",28,16,6
"Serpina1d",4,12,0
"Serpina1e",7,5,4
"Serpina1f",0,0,0
"Serpina3a",0,0,0
"Serpina3b",0,0,0
"Serpina3c",0,1,0
"Serpina3f",1,0,0
"Serpina3g",2,1,3
"Serpina3h",0,4,0
"Serpina3i",0,0,0
"Serpina3j",0,0,0
"Serpina3k",25,68,9
"Serpina3m",0,1,0
"Serpina3n",67,126,73
"Serpina4-ps1",0,0,0
"Serpina5",0,0,0
"Serpina6",1,0,0
"Serpina7",1,0,0
"Serpina9",7,14,23
"Serpinb10",1,0,0
"Serpinb11",0,0,0
"Serpinb12",0,0,0
"Serpinb13",0,0,0
"Serpinb1a",136,160,155
"Serpinb1b",4,26,15
"Serpinb1c",0,0,2
"Serpinb2",0,0,0
"Serpinb3a",0,0,0
"Serpinb3b",0,0,0
"Serpinb3c",0,0,0
"Serpinb3d",0,0,0
"Serpinb5",0,0,0
"Serpinb6a",208,170,281
"Serpinb6b",14,16,6
"Serpinb6c",1,3,0
"Serpinb6d",0,0,0
"Serpinb6e",0,0,0
"Serpinb7",0,1,0
"Serpinb8",35,11,20
"Serpinb9",55,61,63
"Serpinb9b",0,0,0
"Serpinb9c",0,0,0
"Serpinb9d",0,2,0
"Serpinb9e",0,0,0
"Serpinb9f",0,0,0
"Serpinb9g",0,0,0
"Serpinc1",18,23,16
"Serpind1",24,35,28
"Serpine1",13,12,14
"Serpine2",2409,3033,3294
"Serpine3",17,10,2
"Serpinf1",29,39,50
"Serpinf2",1,2,0
"Serping1",96,152,142
"Serpinh1",71,75,77
"Serpini1",1225,1543,1240
"Serpini2",0,0,0
"Sertad1",78,99,65
"Sertad2",574,666,837
"Sertad3",34,43,87
"Sertad4",194,220,181
"Sertm1",227,238,221
"Sesn1",337,338,341
"Sesn2",0,6,13
"Sesn3",222,229,209
"Sestd1",294,371,360
"Set",1694,2081,2114
"Setbp1",257,280,368
"Setd1a",222,208,268
"Setd1b",710,779,919
"Setd2",769,861,874
"Setd3",1232,1281,1235
"Setd4",28,36,14
"Setd5",640,806,751
"Setd6",165,205,200
"Setd7",815,886,847
"Setd8",589,636,726
"Setdb1",419,488,641
"Setdb2",17,28,14
"Setmar",41,31,32
"Setx",339,401,463
"Sez6",2062,2348,2159
"Sez6l",808,785,1077
"Sez6l2",1544,1738,1982
"Sf1",2251,2286,3156
"Sf3a1",319,347,363
"Sf3a2",109,142,105
"Sf3a3",227,267,193
"Sf3b1",1331,1414,1426
"Sf3b2",2271,2662,3214
"Sf3b3",244,308,346
"Sf3b4",280,266,283
"Sf3b5",418,568,506
"Sf3b6",1012,1160,1311
"Sfi1",283,287,392
"Sfmbt1",228,305,348
"Sfmbt2",41,35,52
"Sfn",20,23,20
"Sfpq",1361,1285,1469
"Sfr1",2349,2588,2754
"Sfrp1",83,139,82
"Sfrp2",25,41,34
"Sfrp4",3,7,6
"Sfrp5",112,111,161
"Sfswap",596,617,871
"Sft2d1",55,109,88
"Sft2d2",187,196,169
"Sft2d3",142,169,235
"Sfta2",0,0,0
"Sftpa1",0,0,0
"Sftpb",0,0,10
"Sftpc",8,7,11
"Sftpd",0,0,4
"Sfxn1",1376,1507,1777
"Sfxn2",67,71,81
"Sfxn3",516,506,684
"Sfxn4",58,61,64
"Sfxn5",1487,1926,2059
"Sgca",1,2,0
"Sgcb",341,381,432
"Sgcd",0,2,1
"Sgce",207,190,213
"Sgcg",2,6,0
"Sgcz",20,5,7
"Sgip1",876,967,855
"Sgk1",681,685,705
"Sgk2",29,35,50
"Sgk3",95,110,108
"Sgms1",302,343,399
"Sgms2",51,65,66
"Sgol1",4,5,3
"Sgol2a",9,10,30
"Sgol2b",0,4,0
"Sgpl1",162,201,209
"Sgpp1",374,480,483
"Sgpp2",166,139,193
"Sgsh",73,56,75
"Sgsm1",652,704,917
"Sgsm2",424,454,574
"Sgsm3",233,303,236
"Sgta",1324,1578,1626
"Sgtb",1336,1448,1348
"Sh2b1",404,398,339
"Sh2b2",31,62,37
"Sh2b3",87,96,75
"Sh2d1a",0,0,0
"Sh2d1b1",0,0,0
"Sh2d1b2",0,0,0
"Sh2d2a",0,0,5
"Sh2d3c",82,101,133
"Sh2d4a",3,1,6
"Sh2d4b",0,1,0
"Sh2d5",821,820,948
"Sh2d7",56,57,57
"Sh3bgr",20,22,4
"Sh3bgrl",418,560,431
"Sh3bgrl2",34,55,69
"Sh3bgrl3",1282,1437,1652
"Sh3bp1",36,51,79
"Sh3bp2",19,19,27
"Sh3bp4",61,66,63
"Sh3bp5",791,822,1011
"Sh3bp5l",776,838,914
"Sh3d19",99,117,152
"Sh3d21",7,3,8
"Sh3gl1",246,268,428
"Sh3gl2",2613,2808,3568
"Sh3gl3",297,336,355
"Sh3glb1",1022,1155,1118
"Sh3glb2",939,941,1099
"Sh3kbp1",406,415,443
"Sh3pxd2a",304,290,322
"Sh3pxd2b",73,96,138
"Sh3rf1",436,491,529
"Sh3rf2",47,61,72
"Sh3rf3",110,113,191
"Sh3tc1",6,3,6
"Sh3tc2",14,11,12
"Sh3yl1",71,79,57
"Shank1",25,47,31
"Shank2",32,36,32
"Shank3",544,509,374
"Sharpin",180,208,279
"Shb",82,107,79
"Shbg",0,0,1
"Shc1",37,35,40
"Shc2",152,201,232
"Shc3",9,9,14
"Shc4",38,46,34
"Shcbp1",9,3,0
"Shcbp1l",12,25,26
"Shd",174,268,228
"She",36,28,64
"Shf",27,39,44
"Shfm1",787,903,908
"Shh",21,32,50
"Shisa2",30,25,11
"Shisa3",3,66,10
"Shisa4",299,354,364
"Shisa5",508,574,711
"Shisa6",110,130,121
"Shisa7",251,257,241
"Shisa8",24,101,11
"Shisa9",235,251,263
"Shkbp1",42,48,66
"Shmt1",10,26,1
"Shmt2",109,107,106
"Shoc2",507,629,631
"Shox2",553,643,723
"Shpk",5,13,10
"Shprh",175,283,272
"Shq1",15,17,26
"Shroom1",47,28,55
"Shroom2",423,521,500
"Shroom3",30,33,31
"Shroom4",3,1,0
"Shtn1",230,218,216
"Siae",194,199,249
"Siah1a",330,311,335
"Siah1b",77,88,127
"Siah2",105,154,124
"Siah3",2,0,0
"Sidt1",370,311,416
"Sidt2",173,231,258
"Sigirr",4,8,7
"Siglec1",0,0,0
"Siglec15",0,0,0
"Siglece",2,0,0
"Siglecf",1,3,6
"Siglecg",0,2,0
"Siglech",167,190,102
"Sigmar1",198,195,237
"Sik1",59,39,32
"Sik2",15,11,10
"Sik3",398,455,488
"Sike1",249,239,277
"Sil1",208,254,261
"Sim1",3,5,4
"Sim2",1,9,0
"Simc1",304,299,271
"Sin3a",170,216,284
"Sin3b",360,402,442
"Sipa1",92,98,125
"Sipa1l1",2868,3158,3826
"Sipa1l2",368,367,405
"Sipa1l3",123,172,176
"Sirpa",2796,2912,2723
"Sirpb1a",0,0,2
"Sirpb1b",1,0,2
"Sirt1",119,129,103
"Sirt2",845,940,914
"Sirt3",238,245,245
"Sirt4",45,40,48
"Sirt5",89,77,97
"Sirt6",45,56,39
"Sirt7",153,188,217
"Sis",0,1,0
"Sit1",0,0,0
"Siva1",127,132,134
"Six1",3,10,9
"Six2",6,8,6
"Six3",1259,1513,1408
"Six3os1",0,1,0
"Six4",0,2,1
"Six5",5,3,21
"Six6",0,1,0
"Ska1",2,0,0
"Ska2",7,24,17
"Ska3",7,2,9
"Skap1",18,13,15
"Skap2",105,85,122
"Ski",972,936,1004
"Skida1",56,55,45
"Skil",413,428,458
"Skint1",0,1,0
"Skint10",0,0,0
"Skint11",1,0,0
"Skint2",0,0,0
"Skint3",0,0,0
"Skint4",0,0,0
"Skint5",3,0,0
"Skint6",0,1,2
"Skint7",0,0,0
"Skint8",0,0,0
"Skint9",0,0,0
"Skiv2l",373,366,331
"Skiv2l2",670,728,870
"Skor1",12,5,8
"Skor2",0,0,0
"Skp1a",2664,3028,2497
"Skp2",27,22,47
"Sla",66,78,72
"Sla2",560,537,671
"Slain1",255,240,211
"Slain1os",0,4,0
"Slain2",217,238,251
"Slamf1",3,0,6
"Slamf6",0,0,0
"Slamf7",0,0,0
"Slamf8",3,4,3
"Slamf9",0,7,0
"Slbp",97,116,66
"Slc10a1",2,0,4
"Slc10a2",0,0,0
"Slc10a3",25,45,36
"Slc10a4",63,42,54
"Slc10a5",0,0,0
"Slc10a6",0,1,3
"Slc10a7",12,30,21
"Slc11a1",6,8,10
"Slc11a2",221,199,250
"Slc12a1",1,1,5
"Slc12a2",617,793,780
"Slc12a3",0,0,5
"Slc12a4",59,71,71
"Slc12a5",3172,3452,3443
"Slc12a6",713,954,762
"Slc12a7",25,24,19
"Slc12a8",10,6,5
"Slc12a9",153,155,198
"Slc13a1",7,1,0
"Slc13a2",0,0,0
"Slc13a2os",0,0,0
"Slc13a3",146,217,169
"Slc13a4",94,114,79
"Slc13a5",55,58,71
"Slc14a1",82,110,83
"Slc14a2",1,6,5
"Slc15a1",1,0,5
"Slc15a2",197,241,236
"Slc15a3",365,358,317
"Slc15a4",212,270,268
"Slc15a5",1,0,4
"Slc16a1",259,307,285
"Slc16a10",10,15,6
"Slc16a11",75,94,119
"Slc16a12",27,16,24
"Slc16a13",22,25,5
"Slc16a14",0,1,0
"Slc16a2",457,484,530
"Slc16a3",31,40,17
"Slc16a4",10,18,10
"Slc16a5",0,0,1
"Slc16a6",217,294,247
"Slc16a7",39,19,33
"Slc16a8",6,6,11
"Slc16a9",24,55,31
"Slc17a1",0,1,0
"Slc17a2",0,0,0
"Slc17a3",0,0,2
"Slc17a4",0,0,0
"Slc17a5",189,194,189
"Slc17a6",753,1173,1180
"Slc17a7",2471,2352,2693
"Slc17a8",12,25,24
"Slc17a9",1,2,5
"Slc18a1",2,3,0
"Slc18a2",122,178,165
"Slc18a3",12,15,17
"Slc18b1",73,92,87
"Slc19a1",78,84,74
"Slc19a2",98,104,109
"Slc19a3",7,6,10
"Slc1a1",463,531,522
"Slc1a2",23195,25077,29107
"Slc1a3",4971,5496,5334
"Slc1a4",336,393,401
"Slc1a5",13,18,4
"Slc1a6",104,90,138
"Slc1a7",2,2,1
"Slc20a1",853,1094,1383
"Slc20a2",242,379,369
"Slc22a1",4,12,0
"Slc22a12",0,2,0
"Slc22a13",0,2,0
"Slc22a13b-ps",5,2,7
"Slc22a14",1,0,0
"Slc22a15",56,33,42
"Slc22a16",0,0,0
"Slc22a17",4879,5460,6412
"Slc22a18",5,7,6
"Slc22a19",0,2,0
"Slc22a2",9,17,26
"Slc22a20",0,0,0
"Slc22a21",8,6,5
"Slc22a22",1,0,0
"Slc22a23",333,345,446
"Slc22a26",0,0,0
"Slc22a27",1,0,0
"Slc22a28",0,0,0
"Slc22a29",1,1,2
"Slc22a3",18,33,15
"Slc22a30",0,2,0
"Slc22a4",35,22,10
"Slc22a5",22,32,34
"Slc22a6",79,101,83
"Slc22a7",0,0,0
"Slc22a8",138,145,169
"Slc23a1",1,6,4
"Slc23a2",566,668,752
"Slc23a3",12,5,9
"Slc24a1",0,9,8
"Slc24a2",3121,3126,3812
"Slc24a3",1062,1203,1839
"Slc24a4",7,5,5
"Slc24a5",61,103,71
"Slc25a1",181,247,215
"Slc25a10",56,68,78
"Slc25a11",921,1027,973
"Slc25a12",1289,1495,1209
"Slc25a13",32,56,36
"Slc25a14",618,656,788
"Slc25a15",83,105,131
"Slc25a16",158,150,139
"Slc25a17",331,342,391
"Slc25a18",55,78,81
"Slc25a19",245,326,344
"Slc25a2",1,3,2
"Slc25a20",108,110,109
"Slc25a21",10,5,1
"Slc25a22",1588,1557,1453
"Slc25a23",1764,2183,1975
"Slc25a24",38,66,48
"Slc25a25",221,244,264
"Slc25a26",201,286,254
"Slc25a27",170,144,153
"Slc25a28",208,233,285
"Slc25a29",67,73,69
"Slc25a3",3825,4539,4230
"Slc25a30",0,0,5
"Slc25a31",0,2,0
"Slc25a32",27,24,35
"Slc25a33",321,404,338
"Slc25a34",62,50,66
"Slc25a35",22,46,27
"Slc25a36",16,22,13
"Slc25a37",191,185,255
"Slc25a38",106,147,131
"Slc25a39",482,575,710
"Slc25a4",7099,8015,8013
"Slc25a40",52,90,64
"Slc25a41",1,2,0
"Slc25a42",89,71,90
"Slc25a43",1,0,0
"Slc25a44",1005,1108,1108
"Slc25a45",21,25,23
"Slc25a46",786,870,866
"Slc25a47",18,19,9
"Slc25a48",0,0,1
"Slc25a5",1154,1336,1341
"Slc25a51",1114,1417,1449
"Slc25a53",15,32,18
"Slc25a54",1,0,2
"Slc26a1",4,6,12
"Slc26a10",9,16,7
"Slc26a11",29,33,45
"Slc26a2",18,19,40
"Slc26a3",6,3,2
"Slc26a4",29,43,41
"Slc26a5",1,2,0
"Slc26a6",1,0,3
"Slc26a7",5,20,15
"Slc26a8",17,12,14
"Slc26a9",0,1,0
"Slc27a1",65,93,68
"Slc27a2",13,34,37
"Slc27a3",11,25,14
"Slc27a4",311,382,496
"Slc27a5",3,2,0
"Slc27a6",0,0,0
"Slc28a1",4,5,4
"Slc28a2",0,4,0
"Slc28a3",5,3,2
"Slc29a1",82,85,107
"Slc29a2",86,103,126
"Slc29a3",120,155,192
"Slc29a4",52,81,87
"Slc2a1",718,763,616
"Slc2a10",22,14,15
"Slc2a12",145,171,151
"Slc2a13",542,512,487
"Slc2a2",0,1,0
"Slc2a3",658,676,731
"Slc2a4",12,12,9
"Slc2a4rg-ps",21,20,27
"Slc2a5",47,53,60
"Slc2a6",73,94,122
"Slc2a7",0,0,0
"Slc2a8",152,147,139
"Slc2a9",11,18,2
"Slc30a1",291,379,398
"Slc30a10",107,113,137
"Slc30a2",34,50,49
"Slc30a3",884,756,1310
"Slc30a4",349,418,349
"Slc30a5",114,148,103
"Slc30a6",69,95,145
"Slc30a7",117,133,132
"Slc30a8",0,0,0
"Slc30a9",709,866,858
"Slc31a1",168,200,163
"Slc31a2",73,90,43
"Slc32a1",1431,1542,1643
"Slc33a1",200,238,194
"Slc34a1",0,0,0
"Slc34a2",0,0,0
"Slc34a3",0,0,0
"Slc35a1",182,178,155
"Slc35a2",91,100,139
"Slc35a3",36,41,44
"Slc35a4",176,215,214
"Slc35a5",282,323,243
"Slc35b1",539,540,621
"Slc35b2",120,130,177
"Slc35b3",51,64,82
"Slc35b4",201,252,234
"Slc35c1",61,83,137
"Slc35c2",180,247,265
"Slc35d1",80,54,64
"Slc35d2",4,7,4
"Slc35d3",91,98,109
"Slc35e1",251,305,333
"Slc35e2",206,257,227
"Slc35e3",234,261,240
"Slc35e4",125,95,114
"Slc35f1",1230,1302,1085
"Slc35f2",43,57,101
"Slc35f3",474,446,516
"Slc35f4",79,106,100
"Slc35f5",117,135,124
"Slc35f6",79,107,100
"Slc35g1",22,22,27
"Slc35g2",136,221,212
"Slc35g3",4,2,2
"Slc36a1",430,537,623
"Slc36a1os",0,0,0
"Slc36a2",1,4,2
"Slc36a3",0,0,0
"Slc36a4",23,5,28
"Slc37a1",12,23,34
"Slc37a2",10,10,14
"Slc37a3",285,334,291
"Slc37a4",89,112,131
"Slc38a1",1814,2336,2905
"Slc38a10",439,584,527
"Slc38a11",0,3,0
"Slc38a2",947,1251,1137
"Slc38a3",153,212,209
"Slc38a4",16,18,23
"Slc38a5",10,23,11
"Slc38a6",35,28,37
"Slc38a7",75,86,98
"Slc38a8",0,0,0
"Slc38a9",149,176,222
"Slc39a1",416,480,533
"Slc39a10",1342,1334,1455
"Slc39a11",208,230,285
"Slc39a12",177,327,272
"Slc39a13",113,121,180
"Slc39a14",49,62,45
"Slc39a2",16,26,23
"Slc39a3",191,226,283
"Slc39a4",9,5,31
"Slc39a5",56,73,58
"Slc39a6",306,406,426
"Slc39a7",484,568,544
"Slc39a8",26,15,9
"Slc39a9",467,477,524
"Slc3a1",35,16,29
"Slc3a2",1350,1307,1872
"Slc40a1",42,49,49
"Slc41a1",337,407,416
"Slc41a2",12,7,7
"Slc41a3",59,87,92
"Slc43a1",0,0,0
"Slc43a2",416,344,457
"Slc43a3",4,4,4
"Slc44a1",257,380,280
"Slc44a2",68,66,120
"Slc44a3",2,4,4
"Slc44a4",2,5,2
"Slc44a5",56,64,52
"Slc45a1",159,197,165
"Slc45a2",2,2,0
"Slc45a3",6,7,5
"Slc45a4",200,240,238
"Slc46a1",67,109,72
"Slc46a2",0,0,2
"Slc46a3",33,36,40
"Slc47a1",34,47,73
"Slc47a2",0,0,0
"Slc48a1",2111,2196,2958
"Slc4a1",0,0,0
"Slc4a10",623,723,630
"Slc4a11",10,11,21
"Slc4a1ap",216,240,255
"Slc4a2",109,124,187
"Slc4a3",573,519,693
"Slc4a4",1500,1823,1880
"Slc4a5",10,12,16
"Slc4a7",196,209,282
"Slc4a8",407,441,618
"Slc4a9",0,3,4
"Slc50a1",92,126,139
"Slc51a",0,0,0
"Slc51b",0,0,0
"Slc52a2",53,50,50
"Slc52a3",5,7,8
"Slc5a1",0,2,2
"Slc5a10",5,7,9
"Slc5a11",6,6,1
"Slc5a12",3,11,3
"Slc5a2",7,7,16
"Slc5a3",274,345,321
"Slc5a4a",0,0,2
"Slc5a4b",0,0,0
"Slc5a5",120,113,113
"Slc5a6",113,132,143
"Slc5a7",71,76,108
"Slc5a8",0,0,1
"Slc5a9",0,0,0
"Slc6a1",1085,1297,929
"Slc6a11",1509,1904,2116
"Slc6a12",1,3,10
"Slc6a13",50,57,68
"Slc6a14",0,0,0
"Slc6a15",405,488,412
"Slc6a17",547,769,532
"Slc6a18",0,0,0
"Slc6a19",0,0,0
"Slc6a19os",0,0,0
"Slc6a2",1,2,2
"Slc6a20a",0,2,0
"Slc6a20b",3,0,0
"Slc6a3",58,68,60
"Slc6a4",11,36,54
"Slc6a5",0,0,0
"Slc6a6",1320,1309,1539
"Slc6a7",331,416,362
"Slc6a8",226,271,307
"Slc6a9",438,576,643
"Slc7a1",288,360,388
"Slc7a10",442,544,553
"Slc7a11",419,492,428
"Slc7a12",0,0,0
"Slc7a13",0,0,0
"Slc7a14",623,746,853
"Slc7a15",3,0,0
"Slc7a2",189,185,312
"Slc7a3",105,130,123
"Slc7a4",318,305,371
"Slc7a5",139,137,255
"Slc7a6",44,62,63
"Slc7a6os",109,143,142
"Slc7a7",18,18,23
"Slc7a8",369,368,443
"Slc7a9",0,0,0
"Slc8a1",1818,2190,1814
"Slc8a2",1655,1613,2006
"Slc8a3",226,323,275
"Slc8b1",16,22,15
"Slc9a1",255,317,281
"Slc9a2",2,2,6
"Slc9a3",0,1,0
"Slc9a3r1",149,195,200
"Slc9a3r2",235,236,305
"Slc9a4",12,17,10
"Slc9a5",126,147,155
"Slc9a6",1144,1096,1066
"Slc9a7",4,4,7
"Slc9a8",100,96,133
"Slc9a9",93,86,132
"Slc9b1",2,3,0
"Slc9b2",5,14,21
"Slc9c1",0,0,0
"Slco1a1",4,3,3
"Slco1a4",320,385,397
"Slco1a5",3,6,9
"Slco1a6",0,0,0
"Slco1b2",16,27,8
"Slco1c1",361,393,385
"Slco2a1",9,11,7
"Slco2b1",87,122,101
"Slco3a1",470,583,698
"Slco4a1",20,21,26
"Slco4c1",3,4,2
"Slco5a1",34,75,9
"Slco6b1",0,0,1
"Slco6c1",0,4,0
"Slco6d1",0,0,0
"SlcUbl4a",19,40,64
"Slfn1",0,0,0
"Slfn10-ps",3,3,4
"Slfn14",0,0,0
"Slfn2",19,12,8
"Slfn3",0,0,0
"Slfn4",0,1,0
"Slfn5",39,84,69
"Slfn5os",0,0,0
"Slfn8",4,3,0
"Slfn9",2,2,1
"Slfnl1",0,0,0
"Slirp",580,716,700
"Slit1",84,78,155
"Slit2",184,170,272
"Slit3",64,58,23
"Slitrk1",676,619,633
"Slitrk2",195,273,212
"Slitrk3",449,447,503
"Slitrk4",363,362,379
"Slitrk5",744,805,716
"Slitrk6",20,56,45
"Slk",1211,1346,1170
"Slmap",960,1124,806
"Slmo1",179,242,273
"Slmo2",403,402,380
"Sln",1,2,6
"Slpi",0,0,0
"Sltm",1558,1790,1466
"Slu7",862,1067,1024
"Slurp1",0,0,0
