"Gene_ID","GSM7329492","GSM7329493","GSM7329494","GSM7329495","GSM7329500","GSM7329501","GSM7329502","GSM7329506","GSM7329507","GSM7329508"
"Sdccag8",291,298,296,513,216,224,244,214,291,407
"Sde2",723,610,614,1345,562,603,618,553,642,853
"Sdf2",576,623,507,1464,453,492,469,683,829,1048
"Sdf2l1",241,237,250,509,90,65,136,220,268,311
"Sdf4",7015,6751,6120,13817,5552,5757,6170,6845,7990,10712
"Sdha",9934,8610,7999,19040,7462,7402,8332,9380,11367,16194
"Sdhaf1",291,324,284,560,159,155,202,309,289,423
"Sdhaf2",824,833,662,1600,533,564,623,830,898,1175
"Sdhaf3",500,476,462,862,413,388,432,461,521,663
"Sdhaf4",173,178,136,313,89,102,122,205,250,286
"Sdhb",1932,1815,1628,3897,1299,1352,1415,1657,2275,2958
"Sdhc",1418,1548,1161,3485,1011,1047,1137,1496,1939,2710
"Sdhd",1307,1394,1222,3025,926,883,1066,1433,1689,2334
"Sdk1",49,59,47,113,45,34,42,41,105,90
"Sdk2",226,177,178,364,128,144,175,230,287,356
"Sdpr",279,316,368,625,250,254,242,279,288,356
"Sdr16c5",0,0,0,0,0,0,0,0,0,0
"Sdr16c6",0,0,0,0,0,0,0,0,0,0
"Sdr39u1",802,872,735,2026,720,710,784,915,1169,1616
"Sdr42e1",88,56,79,130,60,51,55,38,88,83
"Sdr9c7",0,0,0,0,0,0,0,0,0,0
"Sds",0,0,1,3,1,1,0,0,1,3
"Sdsl",23,26,9,53,21,18,21,26,37,27
"Sebox",137,138,161,379,72,73,93,116,124,194
"Sec1",4,1,2,3,6,4,0,1,2,3
"Sec11a",427,426,434,890,323,344,368,378,442,563
"Sec11c",1172,1210,1044,2051,823,912,1093,1249,1404,1873
"Sec13",581,652,537,1393,448,501,517,637,760,1024
"Sec14l1",2948,3131,2868,6713,2386,2544,2636,2877,3298,4473
"Sec14l2",422,390,349,903,347,303,377,402,622,647
"Sec14l3",0,0,0,0,0,0,0,1,0,0
"Sec14l4",3,5,1,11,2,0,0,3,2,3
"Sec14l5",79,65,58,137,51,54,28,42,88,89
"Sec16a",1461,1535,1330,2865,1220,1288,1435,1695,1932,2139
"Sec16b",4,11,6,7,2,8,4,2,4,3
"Sec22a",348,307,253,650,204,218,224,277,339,431
"Sec22b",2489,2270,2145,4680,1723,1786,2019,2221,2662,3510
"Sec22c",698,641,651,1427,464,539,561,604,717,887
"Sec23a",2963,2865,2707,5395,2534,2442,2756,2525,3162,3881
"Sec23b",937,940,840,1987,626,729,768,871,1133,1348
"Sec23ip",1346,1266,1236,2393,983,1184,1107,1278,1473,1915
"Sec24a",877,800,739,1470,688,780,855,810,881,1014
"Sec24b",1244,1154,1170,2225,988,1035,1187,1271,1439,1768
"Sec24c",1751,1733,1636,3522,1329,1427,1362,1647,2082,2556
"Sec24d",147,157,149,311,137,121,155,163,197,274
"Sec31a",2037,1818,1726,3777,1541,1541,1676,1949,2382,3000
"Sec31b",3,3,5,21,10,9,8,8,3,10
"Sec61a1",1491,1339,1431,3407,1100,1315,1245,1371,1687,2048
"Sec61a2",955,915,845,1886,779,791,857,628,926,1127
"Sec61b",157,197,124,324,102,121,126,193,205,274
"Sec61g",487,498,327,665,282,291,398,550,588,745
"Sec62",11027,10469,10896,19088,8442,8849,10210,11107,11113,15396
"Sec63",3567,3439,3163,5796,2539,2737,2948,3386,3833,5058
"Secisbp2",549,497,499,949,396,422,444,409,483,690
"Secisbp2l",5650,5187,4722,9236,3713,3675,4284,4502,5643,6485
"Sectm1a",0,0,0,0,0,0,0,0,0,0
"Sectm1b",0,0,0,0,0,0,0,0,0,0
"Seh1l",1177,1153,1074,2223,897,927,1010,1114,1103,1597
"Sel1l",5120,4709,4527,9014,3431,3581,4163,5053,6110,7473
"Sel1l2",0,0,0,0,0,0,0,0,0,0
"Sel1l3",3680,3550,3222,7635,2705,3163,2992,3524,3660,5143
"Sele",0,3,0,1,0,0,0,0,0,0
"Selenbp1",60,65,63,205,40,55,63,57,69,154
"Selenbp2",5,1,3,10,5,6,5,6,8,10
"Selk",1831,1955,1673,3693,1164,1353,1528,1944,2209,2931
"Sell",5,1,10,14,3,6,2,5,3,1
"Selm",2319,2477,2321,5684,1757,2006,1972,2471,2478,3836
"Selo",494,523,490,1145,373,430,410,469,566,754
"Selp",0,0,0,1,0,0,2,0,0,2
"Selplg",71,97,75,217,75,39,77,80,150,164
"Selt",9484,9033,8204,15700,6189,6477,8022,8355,8681,11418
"Sema3a",862,734,739,1295,516,742,644,743,814,1039
"Sema3b",11,70,32,234,24,27,23,61,155,56
"Sema3c",390,369,379,694,390,284,458,450,585,624
"Sema3d",304,312,243,447,155,172,231,276,332,399
"Sema3e",858,780,803,1202,688,757,819,849,1113,1351
"Sema3f",168,137,89,322,159,110,160,108,219,292
"Sema3g",136,105,126,294,69,90,91,98,116,153
"Sema4a",207,192,172,345,218,175,206,165,245,301
"Sema4b",231,213,213,469,174,177,185,227,246,397
"Sema4c",511,446,443,1188,372,400,339,420,419,601
"Sema4d",1476,1392,1272,2873,961,1042,1019,1258,1501,1798
"Sema4f",546,481,451,1193,390,395,405,455,561,705
"Sema4g",1415,1603,1836,3397,1320,1491,1314,1202,1369,1877
"Sema5a",1530,1493,1281,2588,1230,1171,1367,2326,2533,3175
"Sema5b",82,56,31,87,60,36,40,29,85,79
"Sema6a",1394,1068,1027,2013,1003,905,1112,911,1457,1462
"Sema6b",608,587,593,1557,517,469,537,572,757,960
"Sema6c",55,55,57,122,57,83,52,57,64,79
"Sema6d",3911,3691,3399,7070,3121,3344,3605,3993,4704,5239
"Sema7a",3865,3488,3710,8888,3012,3450,3351,4275,4972,7346
"Senp1",666,684,649,1357,588,584,605,664,602,921
"Senp2",3665,3156,3105,5772,2646,2769,3025,2965,3301,4827
"Senp3",1340,1414,1386,3115,1119,1198,1179,1343,1527,2089
"Senp5",1138,1036,949,1862,813,824,910,954,1325,1489
"Senp6",4393,4061,3812,6841,3005,3232,3637,3465,3895,4833
"Senp7",1734,1729,1573,2870,1388,1449,1673,1394,1658,1957
"Senp8",287,260,231,431,191,196,215,197,303,386
"Sep15",3364,3892,2890,6274,2330,2306,2973,3263,3353,4904
"Sephs1",1139,1166,1049,2323,851,851,949,1005,1135,1587
"Sephs2",461,455,457,987,353,325,378,473,532,710
"Sepn1",687,729,682,1767,575,617,588,698,724,1018
"Sepp1",8863,10028,7515,14007,5406,4723,6978,8466,10777,13837
"Sepsecs",559,582,494,1106,451,485,491,528,591,758
"Sept1",6,21,11,29,9,4,7,6,11,16
"Sept10",219,220,169,475,134,142,154,236,281,258
"Sept11",5067,4503,4806,8602,3451,4013,4071,4141,4221,5614
"Sept12",0,0,0,0,0,0,0,0,0,0
"Sept14",3,1,1,0,3,0,2,2,0,0
"Sept2",2957,2898,2519,5048,1979,2130,2296,2619,2779,3677
"Sept3",19195,18087,17281,34560,13597,14868,14763,15870,16677,24627
"Sept4",7860,8283,8042,16580,5842,6168,6633,8215,8417,12276
"Sept5",3689,3877,3472,7757,2817,2856,3023,3353,4262,5360
"Sept6",1744,1665,1668,3637,1567,1660,1702,2051,2234,2939
"Sept7",16695,15402,15085,24491,11322,11714,13779,15233,15640,22075
"Sept8",9947,10089,9525,20272,6886,7580,7977,9422,9495,13187
"Sept9",191,175,172,492,195,113,178,185,383,287
"Sepw1",2771,3160,2807,5668,1887,1981,2090,2996,3431,4559
"Serac1",403,435,414,790,310,372,355,304,363,484
"Serbp1",10271,8985,8875,16342,7388,8077,8786,8941,9465,12680
"Serf1",248,182,199,370,135,122,158,165,186,247
"Serf2",1401,1614,1430,3105,1035,1147,1196,1423,1741,2180
"Sergef",248,292,243,617,209,248,223,285,256,434
"Serhl",48,73,54,170,52,43,52,66,79,85
"Serinc1",35715,33651,32396,62716,26763,26887,30955,31419,33209,44717
"Serinc2",95,109,104,281,74,78,63,75,94,125
"Serinc3",8371,8261,8195,18050,6483,6922,7641,7409,7551,11368
"Serinc4",8,8,16,12,7,17,12,10,19,20
"Serinc5",1624,1485,1335,3071,959,907,1012,1302,1727,1861
"Serp1",1824,1876,1544,3661,1167,1313,1521,1686,1816,2464
"Serp2",409,351,355,678,287,237,321,350,430,595
"Serpina10",0,0,1,1,0,2,0,0,0,0
"Serpina11",0,0,0,0,0,0,0,0,1,0
"Serpina12",0,0,0,0,0,0,0,0,1,0
"Serpina16",0,0,0,0,0,0,0,0,0,0
"Serpina1a",4,5,2,5,2,2,0,0,3,1
"Serpina1b",12,37,16,61,20,26,17,20,26,48
"Serpina1c",2,6,1,2,2,4,2,0,0,1
"Serpina1d",1,1,2,4,0,1,3,0,3,1
"Serpina1e",2,0,0,2,0,0,0,0,0,0
"Serpina1f",0,0,0,0,0,0,0,0,0,0
"Serpina3a",0,0,0,0,0,0,0,0,0,0
"Serpina3b",0,0,0,0,0,0,0,0,0,0
"Serpina3c",0,0,3,5,0,0,5,1,0,0
"Serpina3d-ps",0,0,0,0,2,0,0,0,0,0
"Serpina3e-ps",2,2,2,5,4,3,0,0,5,1
"Serpina3f",1,2,0,3,1,1,0,0,1,0
"Serpina3g",1,0,0,4,0,0,0,0,1,0
"Serpina3h",1,0,1,2,5,0,2,0,4,2
"Serpina3i",1,0,0,0,0,0,3,0,3,0
"Serpina3j",0,0,0,0,0,0,0,0,0,0
"Serpina3k",0,0,0,0,0,0,1,0,1,0
"Serpina3l-ps",0,0,0,0,0,0,0,0,0,0
"Serpina3m",7,9,7,7,2,3,5,6,7,0
"Serpina3n",732,758,715,1652,585,532,633,750,1147,1077
"Serpina4-ps1",0,0,0,0,0,0,0,0,0,0
"Serpina5",0,0,0,0,0,0,0,0,0,0
"Serpina6",0,0,0,0,0,0,0,0,0,0
"Serpina7",0,0,0,0,0,0,0,0,0,0
"Serpina9",2,2,2,5,3,1,1,2,3,6
"Serpinb1-ps1",0,0,0,0,0,0,0,0,0,0
"Serpinb10",0,0,0,1,0,2,2,1,0,1
"Serpinb11",0,0,0,1,0,0,0,0,0,0
"Serpinb12",0,0,0,0,0,0,0,0,0,0
"Serpinb13",0,0,0,0,0,0,0,0,0,0
"Serpinb1a",471,410,378,680,265,279,293,385,623,631
"Serpinb1b",242,245,221,437,143,174,197,282,269,352
"Serpinb1c",2,0,0,0,0,0,0,0,1,0
"Serpinb2",42,42,49,50,4,3,6,4,6,4
"Serpinb3a",0,0,0,0,0,0,0,0,0,0
"Serpinb3b",0,0,0,0,0,0,0,0,0,0
"Serpinb3c",0,0,0,0,0,0,0,0,0,0
"Serpinb3d",0,0,0,0,0,0,0,0,0,0
"Serpinb5",1,1,1,3,0,0,0,0,3,0
"Serpinb6a",480,547,501,985,383,377,492,586,738,989
"Serpinb6b",46,44,49,98,33,30,42,42,57,88
"Serpinb6c",7,5,6,16,4,4,2,5,6,9
"Serpinb6d",0,0,0,0,0,0,0,0,0,0
"Serpinb6e",0,2,0,4,0,0,1,0,0,1
"Serpinb7",0,0,0,0,0,0,0,0,0,0
"Serpinb8",106,115,103,167,35,60,35,43,70,76
"Serpinb9",215,282,233,551,151,185,228,294,350,362
"Serpinb9b",2,2,0,0,1,0,3,1,1,2
"Serpinb9c",8,7,4,5,5,6,5,8,4,9
"Serpinb9d",0,0,0,0,0,0,0,0,0,0
"Serpinb9e",0,0,0,0,0,0,0,0,0,0
"Serpinb9f",0,0,0,0,0,0,0,0,0,0
"Serpinb9g",0,0,0,0,0,0,0,0,0,0
"Serpinc1",2,4,1,3,2,4,3,2,5,13
"Serpind1",109,165,108,393,109,133,146,110,194,236
"Serpine1",5,17,2,12,7,4,3,2,15,5
"Serpine2",2809,2646,2090,4443,2366,1752,2531,2481,4369,4510
"Serpine3",0,1,1,0,0,0,0,0,0,0
"Serpinf1",186,176,194,425,169,137,155,158,250,260
"Serpinf2",1,1,1,2,0,0,0,0,0,0
"Serping1",176,263,246,547,206,224,195,237,320,337
"Serpinh1",359,387,353,1059,147,187,187,210,341,366
"Serpini1",7603,7081,7003,13601,6257,6289,7171,7406,7978,10771
"Serpini2",2,0,0,0,0,0,0,2,0,0
"Sertad1",93,109,78,224,69,84,97,88,100,169
"Sertad2",870,789,707,1689,691,866,809,844,1024,1201
"Sertad3",55,68,47,164,36,53,46,52,61,76
"Sertad4",444,433,332,741,252,245,274,317,388,483
"Sertm1",107,77,24,63,69,13,95,46,191,148
"Sesn1",2324,2477,2229,5031,1954,2112,2148,2341,2177,3469
"Sesn2",153,146,134,378,153,152,146,179,202,267
"Sesn3",1389,1199,978,2011,861,884,1024,1087,1659,1624
"Sestd1",3472,3253,3239,5938,2426,2587,2738,2980,2983,4305
"Set",6702,5856,5715,10641,4897,4977,5386,5903,6760,9050
"Setbp1",1759,1742,1545,3053,1214,1517,1514,1824,1924,2520
"Setd1a",413,462,373,902,351,406,331,408,452,543
"Setd1b",1281,1317,1185,2426,1050,1282,1202,1307,1456,1816
"Setd2",3488,3504,2982,5148,2565,2881,2884,3635,3985,4964
"Setd3",4522,4305,4212,8471,3519,3773,3945,4421,5033,6558
"Setd4",88,69,63,175,87,104,74,61,63,113
"Setd5",3577,3577,2919,6639,2686,2853,2878,3200,3490,4285
"Setd6",181,189,202,384,174,214,206,164,212,223
"Setd7",15986,14941,14350,26639,9445,11051,12148,14187,14991,19517
"Setd8",1407,1310,1245,2341,881,961,989,948,1102,1374
"Setdb1",1253,1194,1053,2463,1005,1139,1082,988,1088,1315
"Setdb2",345,337,267,559,244,237,263,264,302,417
"Setmar",174,162,137,318,133,131,130,188,137,202
"Setx",2893,2769,2180,4381,2228,2292,2648,2975,3617,4131
"Sez6",1095,1119,972,2443,1078,1098,1038,1112,1494,1768
"Sez6l",3683,3702,3339,6845,2657,3006,3045,4656,4898,6635
"Sez6l2",4371,4084,4107,10094,3401,3332,3588,5011,5801,7786
"Sf1",3846,3700,3702,7729,3216,3436,3705,3720,4122,5319
"Sf3a1",1925,1828,1691,3893,1509,1561,1647,1850,2187,2828
"Sf3a2",627,572,641,1339,550,591,588,595,690,980
"Sf3a3",994,865,820,1937,720,719,720,795,907,1240
"Sf3b1",10196,10231,9598,17448,9045,9956,9909,8363,9026,12178
"Sf3b2",6037,5674,5706,11142,4713,4948,5097,5663,6540,8737
"Sf3b3",2202,2144,1797,4015,1549,1577,1728,2212,2395,3317
"Sf3b4",483,512,387,1161,414,385,415,509,525,804
"Sf3b5",105,97,92,253,74,62,66,102,115,151
"Sf3b6",894,906,729,1571,644,681,723,922,946,1325
"Sfi1",193,201,182,349,167,165,165,88,141,144
"Sfmbt1",1483,1334,1142,2556,1206,1342,1422,1817,1964,2398
"Sfmbt2",157,165,168,302,124,123,168,88,173,186
"Sfn",5,11,7,33,5,7,4,8,8,17
"Sfpq",5321,5196,5230,8938,4166,4152,5039,4629,5216,6463
"Sfr1",3154,3074,2950,5400,2233,2404,2613,2869,2979,4339
"Sfrp1",375,645,414,1255,305,360,375,642,881,803
"Sfrp2",37,23,31,63,19,18,35,13,35,50
"Sfrp4",64,59,64,79,58,74,88,47,91,107
"Sfrp5",24,41,15,90,71,6,63,21,133,61
"Sfswap",1708,1598,1700,3381,1712,2004,1623,1360,1299,1695
"Sft2d1",225,227,223,494,241,257,249,164,213,253
"Sft2d2",472,534,399,1027,357,356,434,539,764,766
"Sft2d3",192,190,186,472,118,166,168,146,130,207
"Sfta2",0,0,0,0,0,0,0,1,0,0
"Sftpa1",0,0,0,0,0,0,0,0,0,0
"Sftpb",0,0,0,0,0,0,0,0,0,0
"Sftpc",3,1,4,4,1,2,3,1,2,7
"Sftpd",0,0,0,0,0,0,0,0,0,1
"Sfxn1",1101,1109,820,2006,1013,926,1108,1090,1338,1767
"Sfxn2",120,144,120,214,110,131,114,90,70,108
"Sfxn3",1127,1033,881,2137,874,845,870,879,1145,1434
"Sfxn4",347,425,399,779,316,355,388,403,549,647
"Sfxn5",4144,4107,3345,7880,2481,2611,2884,4670,5766,6720
"Sgca",7,9,2,16,6,2,7,3,4,3
"Sgcb",2253,2147,1861,4272,1699,1854,1851,1806,1964,2747
"Sgcd",43,34,23,43,27,23,36,44,59,48
"Sgce",699,588,627,1493,539,536,486,655,769,897
"Sgcg",25,31,16,70,15,18,15,20,23,31
"Sgcz",27,24,12,28,19,20,25,12,49,39
"Sgip1",5274,4830,4397,8540,4075,4227,4617,5227,5938,7515
"Sgk1",1974,2132,1738,3963,1363,1370,1764,2072,1993,2913
"Sgk2",25,27,7,49,29,18,11,7,25,22
"Sgk3",338,450,330,707,236,197,279,418,425,552
"Sgms1",1674,1527,1521,3468,1371,1273,1420,1597,1610,2143
"Sgms2",207,343,246,722,150,180,169,283,434,295
"Sgol1",16,7,11,14,11,4,4,2,7,13
"Sgol2a",68,58,56,124,39,38,50,55,48,94
"Sgol2b",0,1,2,4,2,0,3,1,3,5
"Sgpl1",1183,1139,1015,2424,897,975,952,990,1098,1429
"Sgpp1",2085,1809,1833,3513,1365,1524,1796,1610,1664,2270
"Sgpp2",2795,2649,2670,5960,2089,2257,2342,2995,3329,4253
"Sgsh",236,209,216,471,166,149,152,195,231,232
"Sgsm1",1131,1159,1098,2587,1041,1033,1168,1256,1668,1916
"Sgsm2",366,340,295,837,331,301,350,312,512,510
"Sgsm3",454,480,454,1040,385,379,411,456,627,739
"Sgta",956,1039,1053,2599,702,733,749,889,1156,1537
"Sgtb",2563,2308,2305,4511,1944,1932,2271,2378,2872,3836
"Sh2b1",1004,1006,1004,2265,773,834,786,873,1051,1379
"Sh2b2",63,45,59,111,38,41,29,45,36,90
"Sh2b3",616,654,684,1552,568,660,581,531,554,796
"Sh2d1a",7,9,6,4,3,6,8,6,6,36
"Sh2d1b1",0,0,0,0,0,0,2,1,0,2
"Sh2d1b2",0,0,0,0,0,0,0,0,0,0
"Sh2d2a",0,0,0,0,0,0,0,0,0,1
"Sh2d3c",254,254,256,648,281,279,204,260,311,346
"Sh2d4a",5,8,5,13,4,5,4,8,3,14
"Sh2d4b",22,16,23,43,10,13,10,11,15,23
"Sh2d5",305,299,244,533,288,266,272,248,328,440
"Sh2d6",0,3,0,6,4,1,2,1,0,2
"Sh2d7",2,0,3,2,2,1,3,7,5,14
"Sh3bgr",315,258,285,414,182,177,175,243,215,315
"Sh3bgrl",2613,3051,2277,4232,1721,1639,2138,2613,2857,3348
"Sh3bgrl2",1492,1497,1254,3135,1279,1117,1272,1312,2119,2029
"Sh3bgrl3",238,254,198,702,187,192,179,272,348,435
"Sh3bp1",1559,1585,1477,3950,1319,1336,1402,1754,2050,3101
"Sh3bp2",39,17,21,72,25,19,18,11,34,26
"Sh3bp4",221,193,180,484,146,125,151,203,296,260
"Sh3bp5",2069,2117,1988,3926,1387,1550,1484,1665,1643,2425
"Sh3bp5l",748,745,789,1746,591,601,548,685,811,1040
"Sh3d19",620,792,604,1684,474,512,500,585,804,794
"Sh3d21",37,40,39,81,30,24,31,28,43,40
"Sh3d2c-ps1",0,0,0,0,0,0,1,0,0,0
"Sh3gl1",478,487,466,1209,312,364,384,348,411,540
"Sh3gl2",13406,13493,12827,28149,9817,10307,10756,12332,13042,18387
"Sh3gl3",299,336,218,488,226,136,250,212,341,337
"Sh3glb1",3191,3176,2714,5286,2197,2459,2755,2980,3387,4125
"Sh3glb2",1435,1440,1465,3469,1216,1319,1281,1309,1697,2172
"Sh3kbp1",637,506,480,978,508,395,493,583,821,805
"Sh3pxd2a",522,489,457,1001,319,321,342,512,658,718
"Sh3pxd2b",316,326,240,777,187,216,221,282,468,404
"Sh3rf1",275,297,240,443,223,152,218,210,374,309
"Sh3rf2",1,2,0,18,1,2,1,12,22,9
"Sh3rf3",66,62,65,119,55,28,54,31,91,99
"Sh3tc1",13,22,4,32,15,9,11,11,16,33
"Sh3tc2",76,53,45,121,40,19,40,51,69,86
"Sh3yl1",149,149,160,306,174,127,144,186,197,263
"Shank1",3172,2948,2992,7214,2287,2467,2491,3636,3708,4673
"Shank2",4894,5250,4684,9804,3287,3889,3935,5649,5668,7684
"Shank3",2811,2953,2740,6169,2091,2400,2327,2882,2838,4111
"Sharpin",377,382,392,940,340,339,369,334,400,597
"Shb",50,55,41,63,37,25,28,25,83,76
"Shbg",0,0,0,0,0,0,0,0,0,0
"Shc1",136,176,176,401,156,152,129,142,203,241
"Shc2",334,400,365,710,335,350,303,269,334,448
"Shc3",168,149,108,292,102,64,110,109,322,208
"Shc4",618,568,640,1184,380,460,515,631,651,883
"Shcbp1",29,11,24,40,13,16,10,12,14,18
"Shcbp1l",30,18,18,31,29,27,27,13,28,49
"Shd",211,241,220,592,232,197,190,231,272,317
"She",131,151,125,274,97,113,118,113,147,167
"Shf",2300,2408,2132,5698,1638,1797,1690,2244,2221,3556
"Shfm1",657,629,540,1193,379,383,433,643,650,916
"Shh",180,146,145,285,126,104,144,138,162,273
"Shisa2",120,122,123,234,76,85,69,127,176,183
"Shisa3",31,25,14,31,10,13,24,28,26,44
"Shisa4",544,584,489,1029,442,359,440,479,693,730
"Shisa5",376,389,308,988,325,327,385,460,598,715
"Shisa6",4977,4763,5298,9866,3803,4507,4554,5210,5107,7053
"Shisa7",156,162,115,276,180,110,218,119,186,263
"Shisa8",244,249,228,575,177,160,156,175,220,302
"Shisa9",1154,1081,1029,2284,1047,986,1280,1221,1548,1749
"Shkbp1",51,57,60,114,53,53,53,47,60,71
"Shmt1",52,60,53,87,44,38,45,43,56,74
"Shmt2",319,305,293,788,255,297,282,240,300,433
"Shoc2",2163,2064,1933,3912,1694,1811,1925,1824,2031,2775
"Shox2",396,228,1,6,506,0,507,2,651,648
"Shpk",46,58,43,92,46,47,52,49,75,68
"Shprh",3280,3177,2723,4928,2426,2746,3016,3019,3366,4384
"Shq1",45,51,57,76,43,43,46,43,72,72
"Shroom1",67,57,67,154,49,44,55,50,92,100
"Shroom2",852,687,509,1084,737,352,771,465,1100,974
"Shroom3",91,101,63,229,86,69,65,64,140,115
"Shroom4",182,132,130,267,120,135,130,147,164,214
"Shtn1",828,795,753,1434,582,616,636,677,854,895
"Siae",499,459,396,1014,366,355,413,504,684,762
"Siah1a",1005,892,902,1777,681,711,869,854,785,1047
"Siah1b",107,105,106,195,80,70,73,60,70,158
"Siah2",355,264,327,798,237,279,265,305,285,421
"Siah3",40,26,34,62,29,21,24,27,26,35
"Sidt1",782,734,661,1475,543,662,646,559,560,832
"Sidt2",1116,1152,1112,2790,906,1085,967,797,1005,1222
"Sigirr",8,18,8,26,3,10,8,6,12,6
"Siglec1",3,10,6,6,3,3,4,6,8,6
"Siglec15",0,3,0,3,0,0,0,1,0,1
"Siglece",0,6,3,6,1,1,3,2,6,9
"Siglecf",2,3,4,7,3,3,4,5,10,4
"Siglecg",2,1,1,5,0,1,0,0,0,1
"Siglech",104,112,87,165,91,67,97,142,174,229
"Sigmar1",308,315,339,723,291,278,249,289,376,440
"Sik1",127,138,78,312,130,113,141,108,150,171
"Sik2",600,587,585,1220,455,466,539,489,675,650
"Sik3",2638,2452,2350,5113,2047,1865,2197,2698,3431,3968
"Sike1",1772,1651,1591,3170,1155,1284,1282,1252,1329,1755
"Sil1",358,411,419,921,345,368,355,421,531,620
"Sim1",0,0,1,0,0,0,0,0,0,2
"Sim2",1,0,0,0,0,0,0,0,0,0
"Simc1",404,422,351,824,395,434,383,375,487,552
"Sin3a",1193,1104,1008,2110,886,1058,1021,1327,1425,1781
"Sin3b",721,727,704,1740,578,645,634,705,950,1064
"Sipa1",96,64,71,180,68,37,72,55,92,89
"Sipa1l1",2200,2082,1779,4286,1730,1778,1834,2272,2854,3565
"Sipa1l2",955,910,832,1833,664,598,782,905,1407,1313
"Sipa1l3",1215,1228,1207,2699,914,860,939,1078,1337,1690
"Sirpa",11018,10873,10037,23043,7642,8659,8419,10756,11295,15363
"Sirpb1a",0,0,0,1,0,0,0,0,0,0
"Sirpb1b",0,0,0,0,0,0,1,0,0,0
"Sirpb1c",0,0,0,0,0,2,0,0,0,0
"Sirt1",1198,1087,961,2045,895,1097,1055,1012,980,1341
"Sirt2",2324,2365,2209,4910,1478,1576,1581,1896,2497,2992
"Sirt3",296,322,247,689,245,229,222,347,460,470
"Sirt4",250,287,272,555,247,317,277,195,209,221
"Sirt5",173,190,160,370,124,140,185,176,178,235
"Sirt6",175,179,169,382,119,142,140,142,136,239
"Sirt7",344,346,364,654,302,321,305,274,276,421
"Sis",4,5,2,3,3,2,1,0,1,2
"Sit1",0,1,0,3,0,0,0,0,0,0
"Siva1",73,54,66,138,51,45,59,57,59,86
"Six1",13,44,40,85,24,37,25,17,28,22
"Six2",2,4,5,14,0,7,6,5,5,10
"Six3",103,84,1,3,95,0,96,4,177,259
"Six3os1",33,24,0,0,26,0,36,0,31,108
"Six4",74,78,58,139,52,60,55,109,167,132
"Six5",18,28,17,62,19,13,23,22,40,33
"Six6",0,0,0,0,0,0,0,0,0,0
"Ska1",0,1,0,2,1,0,0,0,4,2
"Ska2",506,538,417,878,344,378,455,480,490,680
"Ska2l-ps",1,1,1,0,0,0,0,3,1,1
"Ska3",7,10,9,10,4,8,8,2,10,9
"Skap1",1,3,1,6,4,0,5,0,8,2
"Skap2",301,329,248,566,245,189,251,335,474,464
"Ski",5766,5456,5553,11448,3865,4242,4374,4910,4779,6682
"Skida1",363,290,311,545,186,204,226,218,370,385
"Skil",1948,1697,1370,3149,1355,1462,1539,1599,1938,2268
"Skint1",0,0,0,0,0,0,0,0,0,0
"Skint10",0,0,0,0,0,0,0,0,0,0
"Skint11",0,0,0,0,0,0,0,0,0,0
"Skint2",0,0,1,0,0,0,0,0,0,0
"Skint3",0,0,0,0,0,0,0,0,0,0
"Skint4",0,0,0,0,0,0,0,0,0,0
"Skint5",0,0,0,0,0,0,1,0,0,0
"Skint6",0,0,0,0,0,0,0,0,0,0
"Skint7",0,0,0,0,0,0,0,0,0,0
"Skint8",0,0,0,0,0,0,0,0,0,0
"Skint9",0,0,0,0,0,0,0,0,0,0
"Skiv2l",761,781,737,1715,624,658,622,724,954,1235
"Skiv2l-ps1",0,0,0,0,0,0,0,0,0,0
"Skiv2l2",2881,2587,2448,5115,2345,2233,2563,2766,3182,4321
"Skor1",322,271,313,680,233,271,238,349,393,535
"Skor2",319,283,385,568,201,254,234,296,265,475
"Skp1a",10013,9904,8295,16956,6452,6249,8024,9992,11237,15559
"Skp2",179,186,177,403,163,223,189,165,133,201
"Sla",1217,1307,1255,2811,941,1077,1069,1300,1101,1848
"Sla2",10,9,2,11,4,0,4,17,19,29
"Slain1",1299,1275,1110,2494,983,957,1064,1089,1279,1565
"Slain1os",1,2,1,4,1,0,0,1,0,7
"Slain2",1159,1117,1054,2121,910,964,993,1078,1161,1340
"Slamf1",0,0,4,3,1,1,1,1,2,3
"Slamf6",2,3,2,16,2,0,1,3,0,1
"Slamf7",1,0,3,2,1,1,0,0,1,0
"Slamf8",4,3,0,10,1,1,5,0,7,4
"Slamf9",3,8,3,13,0,2,2,4,6,2
"Slbp",808,699,640,1615,595,692,654,704,769,1100
"Slc10a1",0,0,0,0,0,0,1,0,1,0
"Slc10a2",0,0,0,0,0,0,0,0,0,0
"Slc10a3",19,23,17,56,12,14,13,11,28,23
"Slc10a4",5,1,3,14,4,0,3,8,11,3
"Slc10a5",0,0,0,0,0,0,0,0,0,0
"Slc10a6",3,1,4,3,0,0,1,0,0,4
"Slc10a7",198,198,192,355,128,146,162,148,202,263
"Slc11a1",5,8,9,26,7,9,10,14,15,15
"Slc11a2",687,703,672,1430,500,543,539,551,727,906
"Slc12a1",2,1,5,3,3,3,2,2,9,0
"Slc12a2",5803,5932,4667,9352,3878,4043,4462,5514,6839,7497
"Slc12a3",1,2,0,5,1,1,3,1,0,3
"Slc12a4",408,443,379,1066,258,326,338,430,590,714
"Slc12a5",6348,6421,5854,12886,5663,5547,5781,8206,10547,12931
